1303863,新选组 新選組,1969,7.6,146,剧情/动作/历史/冒险,日本
1303867,我是一个贼 我是一个賊,1995,6.3,1128,动作/犯罪,香港
1303869,吸血鬼 Les Vampires,1915,8,199,剧情/动作/悬疑/惊悚/犯罪/冒险,法国
1303870,傲蕾·一兰,1979,6.7,142,剧情,中国大陆
1303871,我和爸爸,2003,7.4,14724,剧情,中国大陆
1303872,苦果,1981,6.2,63,犯罪,中国大陆
1303877,航向热带岛屿的冰山 Nói albinói,2003,8.1,1974,剧情,冰岛/德国/英国/丹麦
1303881,尖东老泥妹之四大天后 尖東老泥妹之四大天後,1995,6.4,68,犯罪,香港
1303883,包氏父子,1983,7.8,427,剧情,中国大陆
1303886,缩头鬼 Shrunken Heads,1994,6.7,53,喜剧/惊悚/恐怖,美国
1303887,寅次郎的故事2：我爱我阿妈 続?男はつらいよ,1969,8.4,381,剧情/喜剧/爱情,日本
1303896,恋爱的天空 戀愛的天空,1994,6.9,1242,喜剧,香港
1303897,宠物坟场 Pet Sematary,1989,7.1,4566,惊悚/恐怖,美国
1303898,西班牙处男 Krámpack,2000,7,1265,剧情/喜剧/爱情/同性,西班牙
1303901,霹雳追魂弹 Runaway,1984,6.8,50,动作/科幻/惊悚/犯罪,美国
1303906,降头 降頭,1975,6.1,1076,恐怖,香港
1303907,百变狸猫 平成狸合戦ぽんぽこ,1994,8.4,64125,剧情/喜剧/动画/奇幻,日本
1303908,圣诞老人2 The Santa Clause 2,2002,6.5,257,喜剧/家庭/奇幻,美国
1303909,机动警察：废弃物13号 WXIII 機動警察パトレイバー,2002,7.8,2264,动作/科幻/动画/犯罪,日本
1303910,天降奇兵 The League of Extraordinary Gentlemen,2003,7,19317,动作/科幻/冒险,美国/德国/捷克/英国
1303911,公爵的钱财 Die Finanzen des Gro?herzogs,1924,6.5,101,喜剧,德国
1303912,弹指威龙 Oscar,1991,7.4,228,喜剧/犯罪,美国
1303913,南海十三郎,1997,9.1,17799,剧情/爱情/传记,香港
1303914,莎乐美 Salomé,2002,8.7,2740,剧情,西班牙
1303915,大市民 Metropolitan,1990,7.7,687,剧情/喜剧,美国
1303916,水泥花园 The Cement Garden,1993,7.7,2468,剧情,法国/德国/英国
1303917,阴阳师 陰陽師,2001,7.8,25103,剧情/动作/恐怖/奇幻,日本
1303922,去吧！渣Fit人兵团 去吧！渣Fit人兵團,1996,6.8,1190,喜剧/动作,香港
1303924,无人驾驶 無人駕駛,2000,6.5,1075,剧情,香港
1303927,数码宝贝大电影一：滚球兽的诞生 デジモンアドベンチャー,1999,9,2981,动作/动画/冒险,日本
1303928,海盗夺金冠 Pirates,1986,6.4,275,喜剧/冒险,法国/Tunisia
1303930,小楼残梦 小樓殘夢,1979,7.7,238,剧情/爱情,香港
1303936,爱在屋檐下 Life as a House,2001,7.8,1525,剧情/爱情/家庭,美国
1303937,死岛 Isle of the Dead,1945,6.1,64,剧情/悬疑/惊悚/恐怖,美国
1303938,红花侠 The Scarlet Pimpernel,1982,8,162,剧情/动作/爱情,英国
1303940,西方罗生门 The Outrage,1964,5.9,52,剧情/犯罪/西部,美国
1303941,风骚小保姆 The Babysitter,1995,5.5,112,剧情/惊悚,美国
1303942,食尸人 The Beast Within,1982,5.9,55,恐怖,美国
1303943,通往平利可的护照 Passport to Pimlico,1949,8.2,47,喜剧,英国
1303944,鬼咬鬼,1990,7,4620,喜剧/动作/恐怖,香港
1303948,包法利夫人 Madame Bovary,1991,7.4,4422,剧情/爱情,法国
1303950,等救火的日子 119,1994,7.8,464,剧情,日本
1303952,咸鱼翻生 鹹魚番生,1980,6.5,678,喜剧/动作,香港
1303953,血红街道 Scarlet Street,1945,8.1,984,剧情/黑色电影,美国
1303954,1999末路狂花 Whatever,1998,8.7,48,剧情,法国/美国
1303955,欢迎光临娃娃屋 Welcome to the Dollhouse,1995,7.9,747,剧情/喜剧,美国
1303961,入侵阿富汗 The Beast of War,1988,7.5,479,剧情/历史/战争,美国
1303964,漫画风云 漫畫風雲,2001,5.6,2447,爱情,香港
1303969,露西·奥布拉克 Lucie Aubrac,1997,6.6,39,剧情/传记,法国
1303974,杀手公司 ???? ??,2001,7.3,4069,剧情/喜剧/动作,韩国
1303976,白头神探3 Naked Gun 33 1/3: The Final Insult,1994,7.5,6976,喜剧/动作/犯罪,美国
1303977,蓝月亮 Blue Moon,2000,7.3,51,剧情/喜剧,美国
1303978,吻你想吻的人 Embrassez qui vous voudrez,2002,6.7,110,剧情/喜剧/爱情,法国/英国/意大利
1303979,现代应召女郎,1992,7.2,1092,剧情,香港
1303980,报告班长3 報告班長3,1994,6.7,791,喜剧,台湾
1303981,神魂颠倒三人行 Threesome,1994,6.9,203,剧情/喜剧/爱情,美国
1303983,龙在边缘 龍在邊緣,1999,6.9,8855,惊悚,香港
1303985,碧云天,1976,6.2,176,剧情/爱情,台湾
1303987,飞一般爱情小说,1997,8,7343,剧情/喜剧/爱情,香港
1303988,恶人牧场 Rancho Notorious,1952,6.9,105,剧情/西部,美国
1303989,喷火女郎,1992,6.2,3149,喜剧/动作,香港
1303991,报童传奇 Newsies,1992,7.5,169,剧情/歌舞/家庭,美国
1303993,黑白人间,1992,8.6,85,犯罪,中国大陆
1303994,杜十娘,1981,7.1,1477,剧情,中国大陆
1303995,幸福之钟 幸福の鐘,2002,7.4,342,剧情/喜剧/动作,日本
1303996,阁楼里的花 Flowers in the Attic,1987,7.3,474,剧情/悬疑/惊悚/恐怖,美国
1303998,猛鬼街6 Freddy's Dead: The Final Nightmare,1991,6.3,2083,惊悚/恐怖,美国
1304002,打工皇帝,1985,6.7,4648,Comedy,香港
1304003,恶童日记 まぶだち,2001,6.8,71,剧情,日本
1304004,古镇疑云 "The Case-Book of Sherlock Holmes" The Last Vampyre,1993,8.4,421,悬疑/恐怖/犯罪,英国
1304007,美丽密语 ?????,2002,7.2,2033,剧情/动画/奇幻,韩国
1304009,流氓公仆 Liu mang gong pu,1985,5.9,132,动作/犯罪,香港
1304013,碧海青天夜夜心,1969,6.6,57,剧情,香港
1304014,喋血黑谷,1985,6.4,149,剧情,中国大陆
1304016,春宵金粉梦 Suburbia,1983,7.9,38,剧情/惊悚,美国
1304017,孙中山,1986,6.4,317,剧情,中国大陆
1304018,南拳王,1984,6.6,885,剧情/动作,香港
1304019,娇娃不设防三度偷情 嬌娃不設防三度偷情,1993,4.4,94,情色,香港
1304021,人吓人 人嚇人,1982,7,6105,喜剧/动作/恐怖/历史/奇幻,香港
1304022,大腕,2001,7.8,129904,喜剧,中国大陆/香港
1304023,香港第一凶宅,1998,5.3,1599,剧情/恐怖,香港
1304025,女人百态 Girl Fever,2002,5.7,298,喜剧/爱情,美国
1304026,我要复仇 ??? ?? ?,2002,7.9,41707,剧情/惊悚/犯罪,韩国
1304027,下一个星期五 Friday After Next,2002,7,319,喜剧,美国
1304028,黄金篷车大作战 Vera Cruz,1954,7.2,452,西部/冒险,美国
1304030,献给阿尔吉侬的花束 Flowers for Algernon,2000,8.3,671,剧情,美国/加拿大
1304031,春蚕,1933,6.7,596,剧情,中国大陆
1304034,小孩不笨 I Not Stupid,2002,7.9,6467,剧情/喜剧,新加坡
1304037,吉人天相,1985,6.6,412,喜剧,香港
1304038,魔法灰姑娘 Ella Enchanted,2004,6.6,42547,喜剧/爱情/家庭/奇幻,美国/爱尔兰/英国
1304040,二者必居其一 Une chance sur deux,1998,6.8,445,剧情/喜剧/动作/冒险,法国
1304042,性之道 Ostinato destino,1992,5.7,635,剧情,意大利
1304044,鬼童院 El espinazo del diablo,2001,7.2,5236,悬疑/惊悚/恐怖/奇幻,西班牙/墨西哥
1304045,十万火急,1997,7.3,6532,动作/惊悚,香港
1304048,希望人生 La vie promise,2002,7.4,382,剧情,法国
1304050,赌城蜜月 Honeymoon in Vegas,1992,6.5,933,喜剧/爱情/惊悚,美国
1304051,冷静与热情之间 冷静と情熱のあいだ,2001,7.1,1945,爱情,日本
1304054,天城峡疑案 天城越え,1983,7.7,780,剧情,日本
1304056,茜茜公主 Sissi,1955,8.5,78804,剧情/喜剧/爱情/历史,奥地利
1304060,夕照街,1983,7.9,1075,剧情,中国大陆
1304063,铁男2：血肉横飞 鉄男 II　ＢＯＤＹ　ＨＡＭＭＥＲ,1992,6.3,918,剧情/科幻/恐怖,日本
1304066,攀上枝头 It,1927,7.4,337,喜剧/爱情,美国
1304067,命运的十三个交叉口 Thirteen Conversations About One Thing,2001,7.8,311,剧情,美国
1304068,安居,1998,7.2,295,剧情,中国大陆
1304069,女儿楼,1985,7.1,293,爱情,中国大陆
1304071,绝望 Despair,1978,7.5,466,剧情/奇幻,西德/法国
1304073,假如爱有天意 ???,2003,8.3,268747,剧情/爱情,韩国
1304075,黑道福星,1989,6.2,258,喜剧/动作/犯罪,香港
1304076,围城 état de Siège,1972,7.8,479,剧情/惊悚,法国/意大利/西德
1304080,穿过你眼神的爱 Luce dei miei occhi,2001,7.4,340,剧情,意大利
1304081,玛德琳 ???,2003,7,2845,爱情,韩国
1304082,哥斯拉之魔龙复仇 ゴジラvsキングギドラ,1991,6.7,514,剧情/动作/科幻/恐怖/冒险,日本
1304085,插翼难飞2 Turbulence 2: Fear of Flying,1999,5.7,618,动作/惊悚,美国
1304089,勇闯精灵城 Phantom Town,1999,7.1,546,恐怖/西部,加拿大/美国/罗马尼亚
1304091,东方三侠 東方三俠,1993,7.3,28835,动作/奇幻/武侠,香港
1304095,西尔维娅传 Sylvia Scarlett,1935,6.6,592,剧情/喜剧/爱情,美国
1304100,最爱 最愛,1986,7.5,3450,剧情/爱情,香港
1304102,谍影重重 The Bourne Identity,2002,8.5,238156,动作/悬疑/惊悚,美国/德国/捷克
1304103,玉女性重伤 玉女性重傷,1993,4.5,593,情色,香港
1304105,开心快活人 開心快活人,1987,6,803,喜剧/爱情,香港
1304106,完美女人 CQ,2001,7.3,583,剧情/喜剧/科幻,美国/卢森堡/法国/意大利
1304108,心跳 ??,1997,7.8,614,动作,韩国
1304112,莎莎嘉嘉站起来 莎莎嘉嘉站起來,1991,7.1,710,剧情/喜剧,香港
1304114,美国甜心 America's Sweethearts,2001,6.4,9262,喜剧/爱情,美国
1304121,龙虎新风云 龍虎新風雲,1994,6.5,935,动作,香港
1304124,龙腾四海,1992,6.5,3739,喜剧/动作/犯罪,香港
1304126,亲亲我的宝贝 A Smile Like Yours,1997,6.9,523,喜剧/爱情,美国
1304128,恐怖桃源 ワールド?アパートメント?ホラー,1991,5.7,548,喜剧/恐怖,日本
1304129,德州电锯杀人狂 The Texas Chainsaw Massacre,2003,6.9,26014,恐怖/犯罪,美国
1304130,喀土穆 Khartoum,1966,7.6,838,剧情/动作/历史/战争/冒险,英国
1304131,誓不忘情,1992,6.7,621,剧情/动作,香港
1304132,新乌龙院2无敌反斗星,1995,7.4,12234,喜剧/冒险,台湾/香港
1304133,第一公子 First Kid,1996,6.9,765,喜剧/家庭,美国
1304134,李小龙与我,1976,4.7,656,剧情/传记,香港
1304140,天外魔蛛 Arachnid,2001,5,770,科幻/恐怖/冒险,西班牙
1304141,黑客帝国2：重装上阵 The Matrix Reloaded,2003,8.5,177381,动作/科幻,美国/澳大利亚
1304143,苦恼人的笑,1979,7.6,1551,剧情,中国大陆
1304145,燃情狙击手 燃情男狙擊,1995,5.6,622,动作,香港/中国大陆
1304146,八千米死亡线 K2,1991,8,1444,剧情/冒险,英国/日本/美国
1304150,贝弗利山人 The Beverly Hillbillies,1993,7,515,喜剧/家庭,美国
1304151,琴声如诉 Moderato cantabile,1960,7.7,763,剧情,意大利/法国
1304152,古墓之谜 Poirot: Murder in Mesopotamia,2001,7.7,1561,悬疑/犯罪,英国
1304153,跳吧，女孩子 Dance  Girl  Dance,1940,7.3,487,剧情/喜剧,美国
1304154,再生侠 Spawn,1997,6.1,3980,动作/恐怖,美国
1304155,两个头一个大 Dumb and Dumberer: When Harry Met Lloyd,2003,6.4,1932,喜剧,美国
1304157,终极刺客 Desert Saints,2002,6.4,572,动作/惊悚,美国
1304159,人鱼的童话3 Free Willy 3: The Rescue,1997,7.9,753,剧情/家庭/冒险,美国
1304162,女银行家 La banquière,1980,7.6,467,剧情,法国
1304174,江湖龙虎 Borsalino,1970,7.3,553,剧情/犯罪,法国/意大利
1304178,人间有情,1995,8.4,1003,剧情/喜剧,香港
1304180,兄兄妹妹 Nénette et Boni,1996,7.4,615,剧情,法国
1304182,艾玛的心愿 Emma's Wish,1998,8.1,459,剧情/喜剧/奇幻,美国
1304183,魅力师娘 Sex & Mrs. X,2000,7.4,1539,剧情,美国
1304187,一年中的九天 Девять дней одного года,1962,7,497,剧情,苏联
1304189,千差万错不是错 La moutarde me monte au nez,1974,8.2,502,喜剧,法国
1304192,我爱夏日长,2002,6.9,443,剧情,香港
1304195,艳尸凶案 Sapphire,1959,7,494,剧情/悬疑/犯罪,英国
1304197,凌云壮志 The Aviator,1985,7.2,455,剧情/冒险,美国
1304199,威龙猛探 威龍猛探,1985,6.1,2793,剧情/动作/犯罪,香港/美国
1304201,伊老师与小蟾蜍大历险 The Adventures of Ichabod and Mr. Toad,1949,7.2,592,动画/家庭/奇幻,美国
1304204,变种外星人 Mutant Aliens,2001,8.1,2300,喜剧/科幻/动画,美国
1304205,我杀了安迪·沃霍尔 I Shot Andy Warhol,1996,7.2,585,剧情/传记/犯罪,英国/美国
1304206,雪岭传奇 The Claim,2000,6.9,624,剧情/爱情/西部,加拿大/法国/英国
1304208,八彩林亚珍 八彩林亞珍,1982,7,1275,喜剧/动作,香港
1304209,冒名顶替 Impostor,2001,6.8,2608,剧情/动作/科幻/惊悚,美国
1304210,刑警大队 Underworld U.S.A.,1961,7.6,522,剧情/犯罪/黑色电影,美国
1304212,庇亚娜的故事 Storia di Piera,1983,6.4,474,剧情/传记,意大利/法国/西德
1304213,性爱狂魔 Last Cry,2001,5.7,613,惊悚,美国
1304217,万王之王 King of Kings,1961,7.1,492,剧情/传记,美国
1304220,云雨第六感 雲雨第六感,1992,5.4,449,恐怖,香港
1304224,YMCA棒球队 YMCA ???,2002,6.6,503,剧情,韩国
1304225,阴阳刀 陰陽刀,1969,6.2,498,动作,香港
1304226,命,2002,8,732,剧情,日本
1304230,剑胆琴心 The Magic Bow,1946,7.9,429,爱情/歌舞,英国
1304231,一路惊惶 ?? ??,2001,5.9,588,剧情/爱情/惊悚/犯罪,韩国
1304235,街市英雄,1979,6.3,585,动作,香港
1304237,裸杀万里追 The Naked Prey,1966,7.4,707,冒险,美国/南非
1304238,濠江风云 濠江風雲,1998,6.5,3274,犯罪,香港
1304239,堕落街 Christiane F. - Wir Kinder vom Bahnhof Zoo,1981,7.6,3301,剧情/传记,西德
1304240,宫廷怨史 Volaverunt,1999,5.8,1044,剧情,西班牙/法国
1304241,人力资源 Ressources humaines,1999,7.2,463,剧情,法国/英国
1304243,热血青年,2002,6.5,2125,恐怖,香港
1304244,我和春天有个约会,1994,8.1,6661,剧情/歌舞,香港
1304246,29片棕榈叶 29 Palms,2002,6.1,489,剧情/喜剧/惊悚/犯罪,美国
1304247,好事成双 It Takes Two,1995,7.5,1608,喜剧/爱情/家庭,美国
1304249,想死趁现在 A Chance to Die,2000,5.6,491,剧情/动作/犯罪,台湾/日本
1304251,紧急搜捕令 Magnum Force,1973,7.3,1408,动作/悬疑/惊悚/犯罪,美国
1304253,铸剑,1994,7.3,1232,动作/武侠/古装,中国大陆/香港
1304254,蛇 Le Serpent,1973,8.3,1198,剧情/悬疑/惊悚,法国/意大利/西德
1304257,旺角渣Fit人,1996,7.3,5823,动作,香港
1304258,人性 Human Nature,2001,8,1362,剧情/喜剧,法国/美国
1304259,维纳斯美容院 Vénus beauté (institut),1999,6.9,883,剧情/喜剧/爱情,法国
1304260,君子好逑,1984,6.9,983,喜剧/爱情,香港
1304261,男演员 The Actors,2003,7.5,595,喜剧/犯罪,英国/德国/爱尔兰
1304265,星期天与乔治同游公园 Sunday in the Park with George,1986,8.9,533,剧情/喜剧,美国
1304269,小富翁里奇 Ri￠hie Ri￠h,1994,7.4,1927,喜剧/家庭,美国
1304270,女人风情话 女人風情話,1985,6.3,481,剧情,香港
1304271,江原道之力 ???? ?,1998,7.3,2039,剧情,韩国
1304273,乌龙女校 The Belles of St. Trinian's,1954,7.1,686,喜剧,英国
1304274,丑闻 Scandal,1989,7.3,440,剧情/历史,英国
1304275,城堡 Das Schlo?,1968,7.2,434,剧情/悬疑,西德
1304278,鬼迷心窍 鬼迷心竅,1994,5.5,663,恐怖,香港/中国大陆
1304282,百年好合,2003,6,38811,喜剧/动作/爱情,中国大陆/香港
1304284,狼女 Wolf Girl,2001,5.5,465,剧情/恐怖/奇幻,加拿大/罗马尼亚
1304287,小子成熟时 Boys,1996,6.4,532,剧情/爱情/悬疑,美国
1304288,福尔摩斯兄弟历险记 The Adventure of Sherlock Holmes' Smarter Brother,1975,6.3,441,喜剧/悬疑/犯罪,美国/英国
1304289,江山美人,1959,7.2,1305,剧情/歌舞/家庭/古装/戏曲,香港
1304290,至尊黑杰克 Blackjack,1998,6,627,动作/惊栗,美国/加拿大
1304291,三个夏天 三個夏天,1992,7.5,2366,剧情,台湾
1304294,寂寞城市 Things You Can Tell Just by Looking at Her,1999,7.7,766,剧情/爱情,美国
1304302,B计划,1998,6.4,1491,动作,香港/日本
1304304,朱丽叶与梁山伯,2000,8.3,16476,剧情/爱情,香港
1304309,圣诞快乐 聖誕快樂,1984,7.7,4171,喜剧,香港
1304312,异形魔怪2 Tremors II: Aftershocks,1996,6.2,2190,喜剧/动作/科幻/惊悚/恐怖,美国
1304316,向日葵 ひまわり,2000,6.9,563,剧情,日本
1304317,户田家兄妹 戸田家の兄妹,1941,8.2,946,剧情,日本
1304318,神勇双响炮 神勇雙響炮,1984,6.9,3006,喜剧/动作,香港
1304322,爱失禁 Más pena que gloria,2001,6.5,486,喜剧,西班牙
1304323,鹰王 鷹王,1971,6.6,855,武侠/古装,香港
1304329,金臂小子 Rookie of the Year,1993,6.8,417,喜剧/家庭/奇幻/运动,美国
1304332,死亡倒计时 Liberty Stands Still,2002,5.8,904,剧情/惊悚,德国/加拿大
1304337,台北晚九朝五,2002,6.8,19719,剧情/爱情/情色,台湾/香港
1304338,决战猩球 Planet of the Apes,2001,6.8,36511,动作/科幻/惊悚/冒险,美国
1304339,天使的肌肤 Peau d'ange,2002,7.4,425,剧情/爱情/音乐,法国
1304340,狂野天真 Sauvage innocence,2001,7.5,762,剧情,法国/荷兰
1304342,人鬼双胞胎 The Dark Half,1993,6.4,615,悬疑/恐怖,美国
1304345,第阿诺亚战场 Camp de Thiaroye,1988,8.3,410,剧情/战争,Algeria/Senegal/Tunisia
1304346,细说从头 Flashback,1990,8,604,剧情/喜剧/动作/犯罪/冒险,美国
1304348,小猫熊历险记 The Amazing Panda Adventure,1995,6.8,436,剧情/家庭/冒险,美国
1304349,鬼线人,1984,5.1,531,喜剧/鬼怪,香港
1304353,黑帮第二代 Knockaround Guys,2001,6.2,923,剧情/喜剧/惊悚/犯罪,美国
1304357,丑陋的罗马人 Brutti sporchi e cattivi,1976,8.3,979,剧情/喜剧,意大利
1304362,无血无泪 ?? ??? ??,2002,6.1,435,动作/犯罪,韩国
1304364,暴饮暴食 ??? ???,1995,6.8,1202,悬疑/惊悚/恐怖,韩国
1304369,孟波,1996,6.1,525,剧情/喜剧/动作/犯罪,香港
1304372,同名的人 L'uomo in più,2001,7,456,剧情/喜剧,意大利
1304374,百万英镑 The Million Pound Note,1954,8,19561,喜剧/爱情,英国
1304377,完全性爱调查 Investigating Sex,2002,5.7,413,剧情/喜剧,德国/美国
1304382,最佳损友,1988,6.6,6855,喜剧,香港
1304384,神魂颠倒 Head Over Heels,2001,6.8,1248,喜剧/爱情/悬疑,美国
1304385,激战无名川,1975,5.8,410,战争,中国大陆
1304390,三笑,1969,7.2,821,喜剧/戏曲,香港
1304393,阿达一族3 Addams Family Reunion,1998,6.9,628,喜剧/惊悚/家庭/奇幻,美国
1304396,啊！摇篮,1979,7.3,1148,剧情,中国大陆
1304401,杂家小子,1979,7.2,2086,喜剧/动作,香港
1304402,妙妙龙 Pete's Dragon,1977,7.3,396,歌舞/家庭/奇幻/冒险,美国
1304404,碧血烟花 Destry Rides Again,1939,7.8,582,喜剧/西部,美国
1304405,父亲在世时 父ありき,1942,8.4,2015,剧情,日本
1304406,天堂的颜色 ??? ???,1999,8.7,9307,剧情/家庭,伊朗
1304408,兰陵王,1995,7.1,1262,剧情/战争/奇幻,中国大陆
1304409,五星级谋杀案 A Slight Case of Murder,1999,7.4,406,喜剧/悬疑/犯罪,美国
1304410,追赶太阳 Race the Sun,1996,6.7,443,剧情/喜剧/冒险,美国
1304411,告解室 Le confessionnal,1995,7.7,384,剧情/悬疑/惊悚,加拿大/英国/法国
1304412,随我婆娑 Shall We Dance,1937,8.3,1101,喜剧/爱情/歌舞,美国
1304420,珠光宝气 珠光寶氣,1994,6.3,1751,喜剧/爱情,香港
1304421,比尔和泰德畅游鬼门关 Bill & Ted's Bogus Journey,1991,7,608,喜剧/科幻/奇幻/冒险,美国
1304422,死得太早？ Too Young to Die?,1990,6.7,434,剧情/犯罪,美国
1304426,太阳照样升起 The Sun Also Rises,1957,7.1,570,剧情,美国
1304430,终极斗士 Gladiator,1992,7,637,剧情/动作/运动,美国
1304431,人鱼传说 人魚伝説,1984,6.8,404,剧情/情色/犯罪,日本
1304432,噩梦缠身 They,2002,6.1,584,悬疑/惊悚/恐怖,美国
1304433,一千朵云 A Thousand Clouds of Peace,2003,6.1,559,剧情/爱情,墨西哥
1304435,限时索命 Past Midnight,1991,6.2,379,剧情/爱情/悬疑/惊悚,美国
1304436,变蝇人 The Fly,1958,7.4,2470,科幻/悬疑/恐怖,美国
1304437,碧港艳遇 It Started in Naples,1960,7.7,674,剧情/喜剧,美国
1304439,老虎伍兹 The Tiger Woods Story,1998,7.2,407,剧情/传记/运动,美国
1304443,暴风眼 暴風眼,1994,6.1,767,动作/奇幻,香港
1304446,豹妹,1998,4.6,552,动作/爱情,香港
1304447,记忆碎片 Memento,2000,8.6,344784,剧情/悬疑/惊悚/犯罪,美国
1304449,疯狂之爱 Mad Love,1935,8.2,380,爱情/恐怖,美国
1304455,咆哮 Roar,1981,7.9,428,惊悚/冒险,美国
1304456,铁勒马九壮士 The Heroes of Telemark,1965,6.8,442,剧情/动作/历史/战争,英国
1304457,末日终结者 Miracle Mile,1988,6.1,415,剧情/动作/爱情/科幻/惊悚,美国
1304459,四月碎片 Pieces of April,2003,7.7,963,剧情/喜剧/家庭,美国
1304461,恶魔玩具 Demonic Toys,1992,6.6,397,恐怖/奇幻,美国
1304463,春泪溅花红 That Touch of Mink,1962,6.6,459,喜剧/爱情,美国
1304465,铁甲无敌玛利亚 鐵甲無敵瑪利亞,1988,6.1,1967,科幻,香港
1304466,拜金妙搭档 Serving Sara,2002,6.1,565,喜剧/爱情,德国/美国
1304468,屠龙记 Dragonslayer,1981,6.8,410,动作/奇幻/冒险,美国
1304469,半支烟 半支煙,1999,7.2,19454,剧情/爱情,香港
1304470,梅花,1976,6.9,623,战争,台湾
1304471,寂寞芳心俱乐部,1994,6.5,482,剧情/同性,台湾
1304473,领养 ?r?kbefogadás,1975,7.9,443,剧情,匈牙利
1304476,独立时代 獨立時代,1994,8.8,18603,剧情,台湾
1304478,恐怖之砂 Ice-Cold in Alex,1958,7.9,395,剧情/战争/冒险,英国
1304483,绝地双尊 Double Impact,1991,6.1,821,剧情/动作/惊悚/犯罪,美国
1304485,穿越时空爱上你 Kate & Leopold,2001,7.4,57394,喜剧/爱情/奇幻,美国
1304486,同居关系 同居關係,1993,5.9,534,情色,香港
1304487,警网重重 Crime Wave,1954,7.4,380,剧情/犯罪/黑色电影,美国
1304488,鳄鱼邓迪 Crocodile Dundee,1986,7.2,2069,喜剧/冒险,澳大利亚
1304489,西洋镜,2000,7.4,3878,剧情/爱情/历史,中国大陆/德国/台湾/美国
1304490,大毒枭 Blow,2001,7.9,15941,剧情/传记/犯罪,美国
1304493,魔界妖姬 From Dusk Till Dawn 3: The Hangman's Daughter,1999,6.1,1310,惊悚/恐怖/西部,美国
1304494,小百无禁忌,2000,7.4,777,剧情/爱情/动画/惊悚/犯罪,台湾
1304495,金钱不要碰 Touchez pas au grisbi,1954,7.4,984,剧情/犯罪,法国/意大利
1304496,红色星球 Red Planet,2000,6.6,4030,动作/科幻/惊悚,美国/澳大利亚
1304497,斗气小神仙 鬥氣小神仙,1985,6.8,561,喜剧/爱情,香港
1304500,惊魂记4 Psycho IV: The Beginning,1990,6,412,悬疑/惊悚/恐怖,美国
1304501,女模特的风波,1989,6.7,463,剧情,中国大陆
1304503,少林五祖,1974,6.6,1321,剧情/动作/武侠/古装,香港
1304508,命运先生 Mr. Destiny,1990,7.3,1394,喜剧/奇幻,美国
1304509,爱娃的爱 Deliver Us from Eva,2003,6,1382,剧情/喜剧/爱情,美国
1304510,油鬼子,1976,5.5,1807,恐怖,香港
1304513,阿凡提,1979,7.6,1755,剧情,中国大陆
1304514,马桶妖怪2 Ghoulies II,1988,6.7,1406,喜剧/恐怖,美国
1304516,冷酷媒体 Medium Cool,1969,7.6,1491,剧情/爱情,美国
1304518,第十个夏天 Zehnte Sommer  Der,2003,7,1350,剧情/喜剧/家庭,德国
1304522,亲爱的，我把我们缩小了 Honey  We Shrunk Ourselves!,1997,7.4,4328,喜剧/动作/科幻/家庭/冒险,美国
1304523,混沌凶机 カオス,2000,6.7,1409,悬疑/惊悚/犯罪,日本
1304525,女神探沃莎斯基 V.I. Warshawski,1991,5.9,1322,喜剧/动作/悬疑/犯罪,美国
1304527,华清春暖 Footlight Parade,1933,7.8,1420,喜剧/爱情/歌舞,美国
1304528,靓妹仔,1982,6.9,1727,剧情,香港
1304529,求偶一支公 ?? ??? ???? ???,2001,7.2,1870,剧情/喜剧/爱情,韩国
1304530,男人四十,2002,8,41647,剧情,香港
1304532,杀人电梯 De lift,1983,6,1521,喜剧/科幻/惊悚/恐怖/奇幻,荷兰
1304534,香魂女,1993,8,4693,剧情,中国大陆
1304536,绝色神偷,2001,6.3,18148,剧情/动作/爱情/犯罪,香港
1304538,边城浪子 邊城浪子,1993,6.6,3039,剧情/动作/悬疑,香港
1304539,军火 T.R.Y.,2003,5.8,1603,喜剧/动作,日本/中国大陆
1304541,时空访客 Just Visiting,2001,7.1,5868,喜剧/奇幻,法国/美国
1304543,勇闯黄金城 The Road to El Dorado,2000,7.4,2897,喜剧/爱情/动画/家庭/冒险,美国
1304544,岁月无情 Time Without Pity,1957,6.9,1390,剧情/悬疑/犯罪,英国
1304545,鬼恋 The Entity,1982,6.2,1539,悬疑/惊悚/恐怖,美国
1304547,国王与国家 King and Country,1964,7.6,1386,剧情/战争,英国
1304550,舞动夏令营 Camp,2003,5.8,1388,剧情/喜剧/歌舞,美国
1304551,外星追缉令 Fire in the Sky,1993,6.5,1454,剧情/科幻/悬疑/恐怖,美国
1304553,学生闹翻天 Student Bodies,1981,6.3,1545,喜剧/悬疑/恐怖,美国
1304554,史酷比 Scooby-Doo,2002,6.1,4947,喜剧/悬疑/家庭/冒险,美国/澳大利亚
1304555,拍档闯情关 拍檔闖情關,1985,5.9,1393,喜剧/爱情,香港
1304558,夏洛的网 Charlotte's Web,1973,8.2,1881,动画/歌舞/家庭,美国
1304559,天涯寻梦 Solas,1999,8.2,1422,剧情,西班牙
1304560,二子开店,1987,7.5,16473,剧情/喜剧,中国大陆
1304563,东京合唱 東京の合唱,1931,7.8,1912,剧情/喜剧,日本
1304566,二见钟情之新好男人 Mr. Wrong,1996,5.4,1373,喜剧,美国
1304567,诱惑十七岁 Edge of Seventeen,1998,6.9,5239,剧情/喜剧/爱情/同性,美国
